,Age,CreditScore,EB,EstimatedSalary,Gender,Geography,HasCrCard,IsActiveMember,NumOfProducts,Tenure,Exited
551,0.391891892,0.648,0.004843769,0.010339087,1,1,1,1,0,0.6,1
555,0.445945946,0.48,7.61E-05,0.959695101,0,0.5,0,1,0.666666667,0.3,1
557,0.310810811,0.496,4.50E-05,0.95737743,1,1,1,0,0,0.3,1
563,0.378378378,0.318,0,0.356199067,0,0,1,0,0,0.1,1
566,0.486486486,0.176,0,0.95884902,0,0.5,0,0,0,0.2,1
571,0.364864865,0.602,0,0.338674843,1,0,1,0,0,0.1,1
573,0.418918919,0.596,0,0.799197323,0,0.5,1,1,0.333333333,1,1
581,0.202702703,0.514,9.35E-05,0.546451236,0,0.5,0,1,0.333333333,0.2,1
584,0.445945946,0.594,0.000205275,0.274740888,0,1,0,0,0.333333333,0.1,1
585,0.445945946,0.82,5.29E-05,0.898101869,0,0,0,0,0,0.2,1
586,0.472972973,0.542,0.000451329,0.177899439,1,0.5,1,0,0,0.9,1
589,0.391891892,0.338,0.000100617,0.736404577,0,0.5,0,0,0.333333333,0.6,1
590,0.27027027,0.726,0.000240718,0.282940921,0,1,1,1,0,0.7,1
598,0.527027027,0.666,0.00165957,0.046055398,0,1,0,0,0,0.5,1
600,0.337837838,0.502,0,0.554575812,0,0,0,1,0.666666667,0.8,1
603,0.162162162,0.432,0,0.274600874,1,0,1,0,0,0.5,1
615,0.175675676,0.754,0,0.608755436,0,0.5,1,0,0,0,1
617,0.594594595,0.524,6.85E-05,0.96722392,0,1,1,0,0,0.8,1
630,0.581081081,0.478,0,0.305514077,0,0,1,0,0,0.1,1
631,0.486486486,0.466,0.000189861,0.287739479,0,1,1,0,0,0.6,1
634,0.175675676,1,0.000127786,0.250615384,1,0,0,0,0.333333333,0.6,1
640,0.405405405,0.804,6.98E-05,0.783108787,1,0.5,1,0,0,0.5,1
643,0.283783784,0.62,7.33E-05,0.868440036,0,1,1,0,0,0.5,1
644,0.283783784,0.938,0.00046363,0.13518731,0,0,1,0,0,0.9,1
645,0.216216216,0.646,0.000192809,0.102944881,0,0,1,0,0,0.8,1
653,0.405405405,0.218,0.000654508,0.096386605,1,1,1,1,0,0.4,1
677,0.364864865,0.778,6.55E-05,0.739027377,1,1,0,1,0,0.7,1
685,0.324324324,0.622,0.000573822,0.146748965,1,0.5,0,0,0,0.2,1
687,0.364864865,0.838,9.61E-05,0.620594917,0,1,1,0,0,0.5,1
688,0.445945946,0.55,0.00033036,0.194297955,0,0,1,0,0,0.7,1
696,0.594594595,0.19,7.89E-05,0.38282686,1,0.5,1,1,0,0.1,1
697,0.527027027,0.386,8.29E-05,0.603286314,0,1,1,1,0.333333333,0.1,1
705,0.297297297,0.8,0.000775191,0.102211811,1,1,1,0,0.666666667,0.5,1
714,0.094594595,0.6,0.000490053,0.083196595,0,0.5,1,0,0.666666667,0.3,1
720,0.513513514,0.644,0.00013114,0.753486158,0,0.5,1,1,0.333333333,0.2,1
721,0.324324324,0.218,6.87E-05,0.888442046,0,0.5,1,1,0.333333333,0.6,1
729,0.527027027,0.298,0,0.656866731,0,0,0,0,0,0.1,1
733,0.337837838,0.776,0.000177875,0.320806237,1,1,1,0,0.333333333,0.9,1
734,0.567567568,0.39,6.87E-05,0.884647634,0,1,0,1,0,0.7,1
743,0.418918919,0.522,5.19E-05,0.807194287,0,0,0,0,0.666666667,0.2,1
761,0.22972973,0.686,0.000131855,0.443510155,0,0,1,0,0,0.5,1
762,0.243243243,0.626,0.000203194,0.179049049,0,1,0,0,0,0.6,1
764,0.337837838,0.72,8.36E-05,0.789558453,1,1,1,1,0.666666667,0.2,1
767,0.567567568,0.74,6.93E-05,0.787777733,1,1,0,0,0.333333333,0.9,1
769,0.608108108,0.362,0.000440989,0.122488548,0,0,0,1,0,0.1,1
770,0.243243243,0.784,0.000258581,0.236322719,0,1,0,0,0.333333333,0.2,1
774,0.418918919,0.572,6.74E-05,0.79445342,1,1,1,0,0.333333333,0.6,1
776,0.540540541,0.544,9.15E-05,0.602077648,0,1,1,0,0,0.7,1
777,0.135135135,0.684,0.000697558,0.080271016,1,0.5,0,0,0,0.9,1
784,0.540540541,0.794,5.75E-05,0.953514911,1,1,1,1,0,0.7,1
805,0.378378378,0.88,0,0.073348155,0,0.5,0,0,0,0.9,1
813,0.135135135,0.142,0.000129522,0.445071504,1,1,1,1,0.666666667,0.8,1
817,0.324324324,0.46,0.000112243,0.517571928,0,1,0,0,0,0.2,1
823,0.689189189,0.764,0.000116733,0.55465627,0,0.5,0,1,0,0.9,1
838,0.405405405,0.406,0,0.15361152,0,0.5,0,1,0,0.3,1
840,0.432432432,0.764,0.000148932,0.459666498,1,1,0,0,0,0.6,1
843,0.310810811,0.846,0,0.141290093,0,0.5,1,0,0,0.5,1
851,0.405405405,0.634,8.08E-05,0.566580058,0,1,0,0,0.333333333,0.1,1
856,0.418918919,0.434,0.000135323,0.469756162,0,1,1,0,0,0.5,1
859,0.621621622,0.496,0,0.978212019,1,0,1,0,0.333333333,0.1,1
860,0.337837838,0.634,0.000183792,0.487528859,1,0,1,0,0,0.8,1
861,0.189189189,0.396,8.64E-05,0.940450763,0,0,1,0,0,0.2,1
867,0.405405405,0.572,0.000145635,0.552546268,0,0,1,0,0,0.1,1
868,0.351351351,0.506,9.39E-05,0.542435553,1,1,1,0,0.333333333,0.6,1
871,0.364864865,0.558,0.001326829,0.046034246,0,1,1,0,0.666666667,0.7,1
880,0.567567568,0.798,0,0.08984408,0,0,1,0,0,0.6,1
881,0.337837838,0.658,0,0.575679627,0,0,1,0,0.666666667,0.4,1
883,0.364864865,0.586,6.98E-05,0.304557385,0,0,1,0,0,0.4,1
893,0.445945946,0.706,0,0.386451806,0,0,1,1,0.666666667,0.3,1
894,0.22972973,0.756,0.000218171,0.271763153,0,1,1,0,0.333333333,0.8,1
898,0.297297297,0.346,7.54E-05,0.643514056,0,0,1,0,0,0.2,1
900,0.297297297,0.754,0.000121983,0.359302963,1,1,1,0,0.333333333,0.1,1
904,0.540540541,0.498,0,0.882062087,1,0,0,0,0,0.4,1
905,0.364864865,0.644,0,0.460124492,0,0,1,1,0,0.9,1
907,0.378378378,0.332,8.54E-05,0.578943639,0,0,1,0,0,0.1,1
916,0.283783784,0.25,0,0.284968815,1,0,1,1,0,0.6,1
921,0.581081081,0.518,0,0.112192064,1,0.5,1,0,0,0.1,1
922,0.445945946,0.41,0,0.945646859,1,0,1,0,0.666666667,0.5,1
933,0.243243243,0.324,0,0.677418093,1,0.5,0,1,0,0.1,1
936,0.459459459,0.85,0.000106955,0.484104932,1,0,1,1,0,0.8,1
942,0.378378378,0.052,0,0.786685678,0,0,1,0,0,0.6,1
946,0.283783784,0.498,0,0.971400869,0,0.5,1,0,0,0.4,1
947,0.27027027,0.73,0.001965516,0.028365659,0,0,1,1,0,0.5,1
949,0.405405405,0.668,0.00032534,0.106093932,0,0,0,0,0,0.3,1
954,0.324324324,0.63,9.40E-05,0.783891662,0,0.5,0,1,0.333333333,0.2,1
963,0.608108108,0.358,8.33E-05,0.543658819,1,0.5,1,0,0.666666667,0.4,1
964,0.337837838,0.666,9.30E-05,0.586744084,0,1,1,1,0,0.4,1
976,0.337837838,0.472,0.000186261,0.335208262,0,0,1,0,0,0.8,1
983,0.22972973,0.528,0.000173758,0.347246462,0,1,0,0,0,0.6,1
987,0.216216216,0.438,0.000139831,0.511489997,1,0.5,1,0,0,0,1
989,0.418918919,0.744,0.000112569,0.703837166,0,0,1,0,0,0.3,1
1003,0.324324324,0.592,0.000245837,0.335596549,0,0,0,0,0.333333333,0.3,1
1005,0.459459459,0.342,0.000204025,0.268933283,1,1,0,0,0.666666667,0.5,1
1008,0.364864865,0.188,0,0.65005343,1,0,1,0,0,0.6,1
1010,0.297297297,0.748,0,0.639239397,1,0,1,0,0,1,1
1015,0.256756757,0.652,4.98E-05,0.847938978,0,0,1,1,0,0.5,1
1018,0.364864865,1,0.000162929,0.300386337,0,1,1,0,0,0.5,1
1020,0.418918919,0.55,9.87E-05,0.827925817,1,0,1,0,0,0.6,1
1042,0.283783784,0.56,9.06E-05,0.704415372,0,0.5,1,0,0,0.7,1
1046,0.324324324,0.914,0,0.082453274,0,0.5,1,0,0,0.1,1
1047,0.405405405,0.752,0,0.570096844,0,0,1,0,0,0.4,1
1049,0.297297297,0.562,0.000193897,0.262215242,1,1,1,0,0,0.3,1
1057,0.391891892,0.462,6.43E-05,0.901286573,0,0,0,0,0,0.1,1
1062,0.27027027,0.526,8.05E-05,0.392812814,1,1,1,0,0,0.9,1
1065,0.243243243,0.324,0.000371111,0.193107042,1,0,0,0,0.333333333,0.4,1
1066,0.459459459,0.762,0,0.124947783,0,0,1,1,0,1,1
1068,0.527027027,0.488,0,0.096834148,1,0,1,0,0,0.6,1
1069,0.297297297,0.988,0.000334703,0.15947888,1,0,1,0,0,0.7,1
1070,0.391891892,0.672,9.30E-05,0.865923746,0,1,1,0,0,0.5,1
1082,0.243243243,0.676,4.77E-05,0.886945203,1,0.5,1,0,0,0,1
1085,0.324324324,0.906,0,0.982370066,1,0,1,0,0,0.5,1
1086,0.243243243,0.724,0.00013414,0.353767735,1,0,0,0,0.666666667,0.2,1
1092,0.310810811,0.73,5.81E-05,0.764120674,1,0,0,1,0,0.4,1
1095,0.148648649,0.684,0,0.383758699,1,0,1,0,0,0.4,1
1096,0.283783784,0.812,0.000129261,0.367007349,0,1,1,1,0.666666667,0.3,1
1107,0.216216216,0.14,8.54E-05,0.747369124,0,1,0,0,0,0.1,1
1110,0.459459459,0.726,0.000377677,0.231812088,0,0,1,1,0,0,1
1111,0.554054054,0.966,0.00040126,0.153569366,1,1,1,1,0,0.1,1
1113,0.040540541,0.762,0.000116863,0.533310331,0,1,1,0,0,0.8,1
1114,0.594594595,0.516,7.77E-05,0.879206214,0,0,0,0,0,0.8,1
1117,0.391891892,0.762,5.67E-05,0.958707007,0,0,0,0,0.666666667,0.1,1
1122,0.513513514,0.696,0.000112687,0.469897075,1,1,0,0,0.333333333,0.1,1
1123,0.202702703,0.858,7.58E-05,0.985040771,1,1,1,1,0,0.1,1
1124,0.22972973,0.512,0,0.534178414,1,0.5,1,0,0,0.7,1
1129,0.22972973,0.638,0,0.245506696,0,0,1,1,0,0.7,1
1140,0.256756757,0.536,9.23E-05,0.493421222,0,0,1,0,0,0.5,1
1144,0.337837838,0.83,8.07E-05,0.86941948,1,1,0,1,0,0.4,1
1153,0.364864865,0.81,8.90E-05,0.718108279,0,1,0,0,0,0.7,1
1158,0.540540541,0.168,0.000194634,0.304430173,0,1,1,0,0.333333333,0.9,1
1160,0.22972973,0.326,0,0.383180144,1,0,1,0,0,0.8,1
1161,0.310810811,0.81,7.84E-05,0.630070172,1,0,1,0,0,0.6,1
1171,0.297297297,0.686,0.000415875,0.136681053,1,1,0,0,0,0,1
1174,0.297297297,0.71,0.000106634,0.899921442,0,0.5,1,0,0,0.5,1
1178,0.418918919,0.404,0,0.95151677,1,0,1,1,0,0.4,1
1182,0.337837838,0.646,0.000107718,0.73497349,0,0,1,1,0,0.5,1
1187,0.432432432,0.83,0.000149811,0.397879798,0,0,1,1,0,0.9,1
1189,0.297297297,0.702,0.000104153,0.767703166,1,0,1,1,0,0.5,1
1192,0.581081081,0.87,7.19E-05,0.85109748,0,0.5,1,0,0.333333333,0.4,1
1193,0.135135135,0.026,0.000136797,0.503065843,0,0.5,1,0,0.666666667,0.6,1
1201,0.378378378,0.098,8.59E-05,0.699982348,1,1,1,0,0,0.2,1
1210,0.445945946,0.722,0,0.192009387,1,0,1,0,0.666666667,0.7,1
1212,0.324324324,0.52,0,0.791530641,1,0.5,1,0,0.333333333,0.6,1
1214,0.202702703,0.458,0,0.474952658,1,0.5,1,0,0,0.6,1
1215,0.486486486,0.79,0,0.869586596,0,0.5,1,0,0,0.8,1
1218,0.067567568,0.712,0,0.820662523,0,0,0,0,0,0.5,1
1219,0.351351351,0.686,0.000249768,0.234955188,1,1,1,1,0.333333333,0.5,1
1232,0.378378378,0.474,7.29E-05,0.697163679,1,1,1,0,0,0.9,1
1245,0.351351351,0.552,0.000382939,0.100269826,0,0,1,0,0,1,1
1251,0.297297297,0.476,9.73E-05,0.607521018,0,1,1,0,0,1,1
1254,0.378378378,0.556,0.0001412,0.156317728,0,0,1,0,1,0.1,1
1260,0.121621622,0.708,0.000215112,0.321879489,1,1,1,0,0,0.5,1
1265,0.5,0.368,9.03E-05,0.610332887,0,0,1,0,0.666666667,0.8,1
1273,0.202702703,0.248,0,0.909756582,1,0,1,0,0.333333333,0.5,1
1276,0.256756757,0.57,0.000111824,0.478046453,1,1,1,0,0,0.5,1
1281,0.378378378,0.88,0.000123364,0.696341001,1,0.5,0,0,0,0.8,1
1289,0.297297297,0.644,0.007545222,0.006371759,1,1,1,0,0,1,1
1303,0.189189189,0.486,0.000234246,0.269623099,0,1,1,0,0.333333333,0.9,1
1305,0.459459459,0.922,4.95E-05,0.731811038,1,1,0,0,0,1,1
1306,0.378378378,0.946,0.000270886,0.141810393,0,0.5,1,1,0,0.3,1
1312,0.27027027,0.384,9.12E-05,0.340440762,1,0,1,1,0,0.8,1
1314,0.486486486,0.65,0,0.747931877,1,0,1,0,0,0.2,1
1317,0.256756757,0.878,0,0.60941965,1,0,1,0,0,0.3,1
1318,0.337837838,0.496,0,0.503603794,0,0,1,1,0.666666667,0.5,1
1323,0.432432432,0.57,0.000275326,0.2727721,1,0.5,0,0,0.333333333,0.7,1
1328,0.594594595,0.486,0.000449768,0.123781571,0,1,0,1,0,0.3,1
1329,0.297297297,0.786,0,0.1413596,0,0,1,0,0,0.6,1
1335,0.337837838,0.436,0,0.629356154,0,0.5,1,0,0,0.9,1
1340,0.337837838,0.754,8.54E-05,0.53706849,1,0.5,1,1,0,0.2,1
1341,0.310810811,0.888,0.000100047,0.832652918,0,0,1,0,0.666666667,0.7,1
1344,0.297297297,0.22,0.000122965,0.457788969,0,1,1,0,0.333333333,0.6,1
1351,0.486486486,0.596,0.00191831,0.029566824,0,0,0,0,0,0.9,1
1352,0.405405405,0.37,0.000217773,0.290988239,1,1,1,1,0,0.5,1
1354,0.459459459,0.522,0,0.367903135,1,0.5,0,1,0,0.7,1
1365,0.337837838,0.55,0.000142847,0.665110118,1,0,1,0,0,0.8,1
1367,0.351351351,0.516,0.000138237,0.389131062,1,1,1,1,0,0.7,1
1369,0.432432432,0.604,0.000688622,0.08575499,1,1,1,1,0,0.8,1
1373,0.378378378,0.356,9.59E-05,0.665735828,0,1,1,0,0,0.9,1
1376,0.310810811,0.214,3.74E-05,0.928780899,1,0,1,1,0.666666667,0.8,1
1381,0.310810811,0.992,0,0.017146087,0,0,1,0,0.666666667,0.5,1
1384,0.378378378,0.464,0.000143016,0.222493798,0,0.5,1,0,0,0.8,1
1388,0.297297297,0.56,0.000186172,0.300133063,0,0,0,1,0,0,1
1389,0.5,0.554,0.000149185,0.503420727,0,0,1,0,0,0.2,1
1391,0.27027027,0.85,0.00074679,0.078929038,0,1,1,1,0.333333333,0.4,1
1396,0.202702703,0.572,0,0.461373511,0,0.5,1,0,0,0,1
1397,0.378378378,0.274,0.000287604,0.221185673,0,1,1,1,0.333333333,0.4,1
1398,0.27027027,0.686,0,0.390646807,0,0,0,0,0.333333333,0.3,1
1404,0.310810811,0.624,0.000112169,0.379401583,0,0.5,1,0,0,0.4,1
1405,0.351351351,0.018,8.25E-05,0.734790823,0,0,1,0,0,0.6,1
1410,0.743243243,0.346,0,0.654424098,0,0,0,0,0.333333333,0.7,1
1424,0.324324324,0.506,5.97E-05,0.723387684,0,0.5,0,0,0,0.8,1
1427,0.554054054,0.884,5.93E-05,0.807415158,0,1,0,0,0,0.9,1
1438,0.513513514,0.308,0.000175773,0.279256169,1,1,0,0,0,0.9,1
1440,0.283783784,0.416,0.000596091,0.11434382,1,1,1,0,0,1,1
1443,0.337837838,0.412,0,0.625774711,0,0,0,0,0.666666667,0.6,1
1447,0.513513514,0.694,0.000207815,0.251117632,1,0.5,1,1,0,0.5,1
1448,0.378378378,0.41,6.38E-05,0.888626364,0,1,1,0,0,0.4,1
1450,0.175675676,0.564,0.000156597,0.410745476,1,0.5,1,0,0,0.3,1
1452,0.22972973,0.674,0.005476662,0.008508413,0,0,1,1,0,0.3,1
1454,0.216216216,0.342,0.000329161,0.101171612,0,0.5,1,1,0,0.7,1
1459,0.5,0.934,0.000115439,0.479695661,0,0,1,0,0,1,1
1462,0.310810811,0.532,0.041261899,0.001124457,0,1,1,0,0,0.1,1
1468,0.459459459,0.682,0,0.879244468,1,0,1,0,0,0.3,1
1469,0.418918919,0.938,6.84E-05,0.830842946,0,1,0,0,1,0.1,1
1478,0.364864865,0.598,5.04E-05,0.866854385,0,0,1,0,0,0.5,1
1485,0.378378378,0.25,0,0.61476581,0,0,0,0,0.333333333,1,1
1487,0.445945946,0.72,6.24E-05,0.70701217,0,0.5,0,1,0,0.4,1
1488,0.162162162,0.492,0.000272697,0.209570864,1,0.5,1,0,1,0.6,1
1491,0.337837838,0.308,4.95E-05,0.973488918,0,1,1,0,0,0.7,1
1492,0.432432432,0.77,0,0.833408441,1,0.5,0,0,0,0.9,1
1500,0.432432432,0.56,0.000121376,0.318003569,1,0,0,1,0,0.1,1
1503,0.391891892,0.72,0.000178968,0.417481419,1,0,0,0,0,0.5,1
1505,0.405405405,0.512,0.000345608,0.18041888,1,1,0,0,0,0.4,1
1519,0.621621622,0.388,0.000104899,0.557010144,0,0,1,1,0,0.3,1
1520,0.459459459,0.746,0.000133589,0.464353946,1,1,0,1,0,0.5,1
1534,0.391891892,0.446,8.76E-05,0.82021078,0,1,0,1,0,0.4,1
1549,0.405405405,0.604,3.42E-05,0.819741285,1,0,1,0,0,0.4,1
1555,0.297297297,0.616,9.78E-05,0.677301882,0,0,0,1,0,0.7,1
1557,0.256756757,0.33,4.52E-05,0.941862248,1,1,1,1,0,0.2,1
1562,0.175675676,0.688,0.000528244,0.097196032,1,1,1,1,0.333333333,0.6,1
1567,0.472972973,0.726,5.66E-05,0.957640155,1,0,0,0,0,0.6,1
1569,0.324324324,0.602,0.000245669,0.223622456,0,1,1,0,0,0.1,1
1570,0.418918919,0.734,8.39E-05,0.622666065,0,0.5,1,1,0.333333333,0.1,1
1572,0.351351351,0.732,0.000377395,0.136663301,0,0,1,0,0,0.3,1
1583,0.337837838,0.718,0,0.840200439,0,0,0,0,0.333333333,0.8,1
1598,0.405405405,0.502,0.00017796,0.319676029,0,1,1,0,0,0.8,1
1602,0.324324324,0.442,0.000184533,0.277761176,0,0,1,0,0.666666667,0.4,1
1611,0.418918919,0.82,7.35E-05,0.586162579,0,1,1,0,0,0.9,1
1612,0.459459459,0.63,0,0.580682605,1,0,1,0,0,0.3,1
1621,0.27027027,0.678,0.000817481,0.043205826,1,0.5,1,1,0,0.5,1
1626,0.135135135,0.534,0,0.037934873,0,0,1,1,0.333333333,0,1
1629,0.378378378,0.772,0.000158035,0.389887034,1,1,1,1,0,0.5,1
1630,0.527027027,0.614,7.99E-05,0.631850192,1,1,1,1,0,0.8,1
1631,0.486486486,0,7.49E-05,0.959901221,1,0.5,1,1,0,0.1,1
1646,0.432432432,0.44,6.85E-05,0.889054205,0,1,1,0,0,0.5,1
1651,0.175675676,0.568,5.70E-05,0.897457607,1,0.5,1,1,0,0.9,1
1653,0.513513514,0.3,7.98E-05,0.592452679,1,0,1,0,0,0.1,1
1657,0.486486486,0.708,8.68E-05,0.725368023,0,1,1,0,0.666666667,0.6,1
1663,0.297297297,0.7,7.37E-05,0.949167546,0,1,1,0,0,0.4,1
1666,0.378378378,0.522,0,0.388364889,0,0,1,0,0,0.5,1
1670,0.081081081,0.418,0.000125852,0.429438211,1,0.5,1,0,0,0.3,1
1674,0.324324324,0.66,0.000109985,0.45277654,0,1,1,1,0,0.7,1
1676,0.351351351,0.924,0,0.334608205,0,0.5,1,0,0.666666667,0.8,1
1685,0.027027027,0.526,9.74E-05,0.567784823,0,1,0,0,0,0,1
1689,0.22972973,0.49,0,0.500068807,1,0.5,1,0,0,0.8,1
1701,0.432432432,0.884,0,0.973539123,1,0,1,1,1,0.9,1
1717,0.22972973,0.714,0.000296834,0.089887684,0,0.5,1,0,0,0.3,1
1742,0.486486486,0.468,5.27E-05,0.690972988,0,1,0,0,0,0.1,1
1746,0.554054054,0.468,0,0.65130485,0,0.5,0,1,0,0.1,1
1748,0.216216216,0.648,8.19E-05,0.878573004,1,1,1,0,0,0.2,1
1749,0.324324324,0.404,0.000124626,0.50533891,1,0,1,0,0.333333333,0.9,1
1755,0.459459459,0.366,0,0.970604743,0,0.5,0,1,0,0.7,1
1757,0.283783784,0.346,0.000114201,0.593557535,0,1,1,1,0,0.1,1
1760,0.27027027,0.342,7.64E-05,0.682545733,1,0,0,1,0,0.5,1
1761,0.243243243,0.624,0.00011323,0.694364012,0,0,1,0,0.333333333,0.4,1
1770,0.243243243,0.75,8.51E-05,0.655874236,0,0.5,0,0,0,0.4,1
1782,0.22972973,0.408,0.000116388,0.476373344,0,0,0,0,0.333333333,0.6,1
1786,0.256756757,0.722,0,0.419876498,1,0.5,1,0,0.333333333,0.2,1
1787,0.094594595,0.638,0.000396091,0.187679673,1,0,0,0,0,0.1,1
1797,0.351351351,0.594,0.000241992,0.182857213,1,1,1,0,0,0.4,1
1798,0.445945946,0.728,0.001419101,0.029257544,0,0,0,0,0.666666667,0.4,1
1807,0.418918919,0.936,0,0.961528126,0,0,0,1,0,0.2,1
1823,0.527027027,0.876,4.90E-05,0.900780575,0,1,1,1,0,0.8,1
1825,0.364864865,0.84,0.000398841,0.130773289,1,1,1,0,0,0.4,1
1827,0.054054054,0.15,0.000117205,0.681832215,0,0.5,0,1,0.333333333,0.7,1
1829,0.364864865,0.75,6.35E-05,0.867347082,1,1,0,0,0,0.8,1
1833,0.189189189,0.626,0.000260942,0.235770866,1,1,1,0,0,0.8,1
1837,0.513513514,0.422,0.00010807,0.665841238,1,0,1,0,0.333333333,0.7,1
1838,0.283783784,0,8.36E-05,0.61801167,1,1,0,0,0.333333333,0,1
1845,0.243243243,0.774,0,0.943386693,1,0,0,1,0,0.9,1
1847,0.256756757,0.48,9.82E-05,0.308768237,0,0.5,0,1,0,0,1
1854,0.243243243,0.78,0.000108646,0.472760949,0,1,0,0,0,0.4,1
1855,0.391891892,0.87,0.000339897,0.169075747,0,0,1,1,0,0.9,1
1856,0.148648649,0.354,2.68E-05,0.48733084,0,0.5,1,0,0,0.2,1
1862,0.351351351,0.262,0.000252138,0.327476024,1,0,1,0,0,0.9,1
1876,0.283783784,0.58,0.001775945,0.034852578,1,1,0,1,1,0.9,1
1877,0.5,0.84,3.21E-05,0.926086941,1,0.5,1,0,0.333333333,0.9,1
1898,0.364864865,1,6.22E-05,0.963755289,0,1,1,1,0,0.5,1
1912,0.148648649,0.674,6.09E-05,0.610673219,0,1,1,0,0,0.4,1
1916,0.405405405,0.386,0.000285367,0.166511602,1,1,0,0,0,0.1,1
1917,0.297297297,0.156,0.000167083,0.364359046,0,1,1,0,0.333333333,0.3,1
1919,0.513513514,0.536,0,0.712011447,1,0,1,1,0,0.7,1
1921,0.22972973,0.616,7.62E-05,0.781824664,0,0,0,0,0,0.5,1
1922,0.243243243,0.55,7.64E-05,0.669044844,1,0,1,0,0.666666667,0.9,1
1923,0.243243243,0.734,7.79E-05,0.895671087,1,0,1,0,0,0.2,1
1928,0.486486486,0.268,0.000253442,0.2497399,1,1,0,0,0,0.3,1
1931,0.108108108,0.446,8.12E-05,0.749087038,0,0,0,0,0,0.4,1
1940,0.175675676,0.362,9.31E-05,0.592539137,0,1,1,0,0,0.7,1
1945,0.054054054,0.768,0.000100518,0.609471855,1,0,0,0,0,0.5,1
1950,0.256756757,0.66,0.000142629,0.408865347,0,0,1,0,0,1,1
1951,0.472972973,0.508,7.13E-05,0.955028105,1,0,1,0,0,0.8,1
1955,0.540540541,0.43,7.55E-05,0.679384531,0,1,0,1,0.666666667,0.3,1
1956,0.5,0.43,8.74E-05,0.64062678,1,0,1,1,0.333333333,0.4,1
1957,0.486486486,0.72,9.65E-05,0.835141606,1,0,1,1,0,0.6,1
1962,0.459459459,0.016,9.53E-05,0.709805436,0,0.5,1,0,0.666666667,0.8,1
1964,0.297297297,0.9,9.34E-05,0.49318995,0,0,1,0,0,0.5,1
1965,0.202702703,0.524,0,0.713997787,0,0,0,0,0,0.9,1
1977,0.22972973,0.734,0,0.873876255,1,0.5,0,0,0.666666667,0.1,1
1985,0.391891892,0.738,0.000173912,0.315228804,0,0.5,1,0,0,0.9,1
1987,0.486486486,0.776,0,0.278593906,1,0,0,1,0,0.4,1
1988,0.378378378,0.426,6.13E-05,0.815747504,0,0.5,1,0,0,0.8,1
1993,0.567567568,0.948,8.26E-05,0.765245981,1,1,0,0,0.666666667,0.8,1
1994,0.418918919,0.71,0,0.316998373,0,0,1,0,0,0.7,1
1996,0.594594595,0.368,0,0.213778116,1,0,0,0,0.333333333,0.2,1
2005,0.189189189,0.87,0.000223042,0.262886156,0,1,0,1,0.333333333,0.3,1
2007,0.337837838,0.71,0.001370673,0.050309655,0,1,0,1,0,1,1
2009,0.378378378,0.758,0.000106727,0.520074817,1,1,1,0,0,0.5,1
2024,0.283783784,0.39,0,0.192014137,0,0.5,0,0,0,0.6,1
2027,0.554054054,0.61,0,0.444777026,0,0,1,0,0,0.7,1
2032,0.256756757,0.634,4.88E-05,0.890558848,0,1,1,0,0.666666667,0.5,1
2037,0.081081081,0.636,0.000153948,0.532278483,0,0.5,0,0,0,0.7,1
2038,0.391891892,0.542,0,0.669162855,1,0,1,1,0,0,1
2049,0.364864865,0.74,0.000272008,0.178124861,0,0,1,1,0.333333333,0.1,1
2050,0.418918919,0.284,0,0.914354871,0,0,1,1,0,0.8,1
2053,0.608108108,1,8.69E-05,0.920566314,1,0,0,0,0,0.8,1
2056,0.27027027,0.378,0,0.764415452,1,0.5,1,1,0,0.6,1
2063,0.22972973,0.476,5.40E-05,0.899358039,0,1,1,0,0,0.1,1
2068,0.175675676,0.616,3.32E-05,0.51821649,0,0.5,1,0,0,0.2,1
2070,0.324324324,0.738,0,0.142284988,0,0,1,0,0,0.4,1
2074,0.351351351,0.622,7.01E-05,0.948746605,1,1,1,0,0,0.1,1
2076,0.297297297,0.608,0,0.919394302,1,0,0,0,0,0.6,1
2078,0.608108108,0.58,5.73E-05,0.56251202,1,0,1,1,0.333333333,0.2,1
2080,0.5,0.742,6.30E-05,0.329295548,0,0,1,0,0,0.3,1
2084,0.243243243,0.146,7.77E-05,0.591861373,0,0,1,0,0,0.5,1
2087,0.459459459,0.732,0.000425462,0.07298907,0,0,1,0,0.333333333,0.7,1
2092,0.27027027,0.61,0.00029162,0.405250801,1,0.5,0,1,0.666666667,0.3,1
2098,0.337837838,0.502,0,0.248535185,0,0,1,0,0,0.2,1
2106,0.5,0.574,0.000142737,0.407140932,0,1,1,0,0,0.1,1
2110,0.405405405,0.744,0.003752275,0.017306903,0,1,1,1,0,1,1
2115,0.486486486,0.108,0.000141182,0.418560373,0,1,1,0,0,0.4,1
2118,0.121621622,0.22,0,0.780767063,0,0,1,0,0.333333333,0.7,1
2120,0.486486486,0.536,8.35E-05,0.667872332,0,1,1,1,0,0.4,1
2124,0.189189189,0.708,6.53E-05,0.922353685,1,0,0,0,1,0.7,1
2132,0.337837838,0.518,7.16E-05,0.566378489,0,0.5,1,1,0.333333333,0.6,1
2135,0.527027027,0.772,0.000315734,0.142127873,1,1,1,0,0,0.9,1
2139,0.445945946,0.586,0.000283507,0.174797543,0,0,1,0,0,0.2,1
2141,0,0.648,0,0.278734319,1,0,1,1,0.333333333,0.7,1
